Time,src_ip,dst_ip,protocol,packet_length,info
2026-02-03 12:19:45.977516,192.168.1.4,95.100.86.213,QUIC,71,"Packet (Length: 71)"
2026-02-03 12:19:46.106461,95.100.86.213,192.168.1.4,QUIC,72,"Packet (Length: 72)"
2026-02-03 12:19:46.182140,192.168.1.1,239.255.255.250,SSDP,174,"Packet (Length: 174)"
2026-02-03 12:19:46.315898,192.168.1.4,95.100.86.213,QUIC,71,"Packet (Length: 71)"
2026-02-03 12:19:46.515486,N/A,N/A,SSDP,189,"Packet (Length: 189)"
2026-02-03 12:19:46.515912,95.100.86.213,192.168.1.4,QUIC,72,"Packet (Length: 72)"
2026-02-03 12:19:46.721585,N/A,N/A,SSDP,189,"Packet (Length: 189)"
2026-02-03 12:19:46.727609,192.168.1.4,95.100.86.213,QUIC,71,"Packet (Length: 71)"
2026-02-03 12:19:46.925339,95.100.86.213,192.168.1.4,QUIC,72,"Packet (Length: 72)"
2026-02-03 12:19:46.992025,N/A,N/A,SSDP,189,"Packet (Length: 189)"
2026-02-03 12:19:47.327335,192.168.1.4,95.100.86.213,QUIC,71,"Packet (Length: 71)"
2026-02-03 12:19:47.332290,N/A,N/A,SSDP,189,"Packet (Length: 189)"
2026-02-03 12:19:47.539966,192.168.1.1,239.255.255.250,SSDP,175,"Packet (Length: 175)"
2026-02-03 12:19:47.540438,95.100.86.213,192.168.1.4,QUIC,72,"Packet (Length: 72)"
2026-02-03 12:19:48.142531,192.168.1.1,239.255.255.250,SSDP,175,"Packet (Length: 175)"
2026-02-03 12:19:48.352937,192.168.1.4,95.100.86.213,QUIC,71,"Packet (Length: 71)"
2026-02-03 12:19:48.542454,95.100.86.213,192.168.1.4,QUIC,72,"Packet (Length: 72)"
2026-02-03 12:19:50.144199,192.168.1.4,95.100.86.213,QUIC,71,"Packet (Length: 71)"
2026-02-03 12:19:50.246342,95.100.86.213,192.168.1.4,QUIC,72,"Packet (Length: 72)"
2026-02-03 12:19:52.712719,192.168.1.4,142.251.209.106,TCP,55,"Packet (Length: 55)"
2026-02-03 12:19:52.793986,142.251.209.106,192.168.1.4,TCP,70,"Packet (Length: 70)"
2026-02-03 12:19:52.968436,192.168.1.4,216.58.215.150,TCP,55,"Packet (Length: 55)"
2026-02-03 12:19:53.023799,216.58.215.150,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:19:53.451705,192.168.1.4,95.100.86.213,QUIC,71,"Packet (Length: 71)"
2026-02-03 12:19:53.539896,192.168.1.4,216.58.215.150,TCP,55,"Packet (Length: 55)"
2026-02-03 12:19:53.552497,95.100.86.213,192.168.1.4,QUIC,72,"Packet (Length: 72)"
2026-02-03 12:19:53.594352,216.58.215.150,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:19:53.752084,192.168.1.4,142.250.200.142,TCP,55,"Packet (Length: 55)"
2026-02-03 12:19:53.804257,142.250.200.142,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:19:54.072172,95.100.86.213,192.168.1.4,QUIC,114,"Packet (Length: 114)"
2026-02-03 12:19:54.481873,104.18.39.21,192.168.1.4,TLS,78,"Packet (Length: 78)"
2026-02-03 12:19:54.482420,192.168.1.4,104.18.39.21,TLS,82,"Packet (Length: 82)"
2026-02-03 12:19:54.564458,104.18.39.21,192.168.1.4,TCP,56,"Packet (Length: 56)"
2026-02-03 12:19:54.767969,192.168.1.4,142.251.168.84,TCP,55,"Packet (Length: 55)"
2026-02-03 12:19:56.118717,N/A,N/A,ARP,42,"Packet (Length: 42)"
2026-02-03 12:19:56.977873,192.168.1.4,216.58.215.164,DATA,71,"Packet (Length: 71)"
2026-02-03 12:19:57.031319,216.58.215.164,192.168.1.4,DATA,71,"Packet (Length: 71)"
2026-02-03 12:19:57.040113,N/A,N/A,ARP,42,"Packet (Length: 42)"
2026-02-03 12:20:01.590707,192.168.1.4,142.250.200.130,TCP,55,"Packet (Length: 55)"
2026-02-03 12:20:01.647120,142.250.200.130,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:08.389512,192.168.1.4,172.217.20.225,TCP,55,"Packet (Length: 55)"
2026-02-03 12:20:08.450701,172.217.20.225,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:12.015664,192.168.1.4,64.233.167.188,DATA,55,"Packet (Length: 55)"
2026-02-03 12:20:13.893731,192.168.1.4,142.250.185.6,TCP,55,"Packet (Length: 55)"
2026-02-03 12:20:13.960840,142.250.185.6,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:14.450518,104.18.39.21,192.168.1.4,TLS,78,"Packet (Length: 78)"
2026-02-03 12:20:14.451068,192.168.1.4,104.18.39.21,TLS,82,"Packet (Length: 82)"
2026-02-03 12:20:14.533485,104.18.39.21,192.168.1.4,TCP,56,"Packet (Length: 56)"
2026-02-03 12:20:14.920299,192.168.1.4,40.126.53.17,TCP,55,"Packet (Length: 55)"
2026-02-03 12:20:15.884746,192.168.1.4,40.126.53.17,TCP,55,"Packet (Length: 55)"
2026-02-03 12:20:17.453210,192.168.1.4,142.250.185.3,TCP,55,"Packet (Length: 55)"
2026-02-03 12:20:17.514630,142.250.185.3,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:21.925494,64.233.167.188,192.168.1.4,TCP,70,"Packet (Length: 70)"
2026-02-03 12:20:21.925494,142.251.209.106,192.168.1.4,TLS,131,"Packet (Length: 131)"
2026-02-03 12:20:21.975626,192.168.1.4,142.251.209.106,TCP,54,"Packet (Length: 54)"
2026-02-03 12:20:23.461893,N/A,N/A,ICMPV6,70,"Packet (Length: 70)"
2026-02-03 12:20:23.983750,192.168.1.4,216.58.215.164,DATA,71,"Packet (Length: 71)"
2026-02-03 12:20:24.038322,216.58.215.164,192.168.1.4,DATA,71,"Packet (Length: 71)"
2026-02-03 12:20:26.942966,142.251.209.106,192.168.1.4,TLS,114,"Packet (Length: 114)"
2026-02-03 12:20:26.948855,142.251.209.106,192.168.1.4,TCP,58,"Packet (Length: 58)"
2026-02-03 12:20:26.948932,192.168.1.4,142.251.209.106,TCP,54,"Packet (Length: 54)"
2026-02-03 12:20:30.679550,192.168.1.4,98.66.133.185,TLS,155,"Packet (Length: 155)"
2026-02-03 12:20:30.751002,98.66.133.185,192.168.1.4,TLS,225,"Packet (Length: 225)"
2026-02-03 12:20:30.798971,192.168.1.4,98.66.133.185,TCP,54,"Packet (Length: 54)"
2026-02-03 12:20:34.520849,104.18.39.21,192.168.1.4,TLS,78,"Packet (Length: 78)"
2026-02-03 12:20:34.521400,192.168.1.4,104.18.39.21,TLS,82,"Packet (Length: 82)"
2026-02-03 12:20:34.601873,104.18.39.21,192.168.1.4,TCP,56,"Packet (Length: 56)"
2026-02-03 12:20:38.034272,192.168.1.4,216.58.215.150,TCP,55,"Packet (Length: 55)"
2026-02-03 12:20:38.093489,216.58.215.150,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:38.602144,192.168.1.4,216.58.215.150,TCP,55,"Packet (Length: 55)"
2026-02-03 12:20:38.654330,216.58.215.150,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:38.816705,192.168.1.4,142.250.200.142,TCP,55,"Packet (Length: 55)"
2026-02-03 12:20:38.873887,142.250.200.142,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:39.774771,192.168.1.4,142.251.168.84,TCP,55,"Packet (Length: 55)"
2026-02-03 12:20:39.854039,142.251.168.84,192.168.1.4,TCP,70,"Packet (Length: 70)"
2026-02-03 12:20:46.661208,192.168.1.4,142.250.200.130,TCP,55,"Packet (Length: 55)"
2026-02-03 12:20:48.139472,216.58.215.164,192.168.1.4,DATA,114,"Packet (Length: 114)"
2026-02-03 12:20:48.139472,N/A,N/A,SSDP,188,"Packet (Length: 188)"
2026-02-03 12:20:48.344349,N/A,N/A,SSDP,188,"Packet (Length: 188)"
2026-02-03 12:20:48.651658,N/A,N/A,SSDP,188,"Packet (Length: 188)"
2026-02-03 12:20:48.857431,N/A,N/A,SSDP,188,"Packet (Length: 188)"
2026-02-03 12:20:49.163559,192.168.1.1,239.255.255.250,SSDP,174,"Packet (Length: 174)"
2026-02-03 12:20:49.368974,192.168.1.1,239.255.255.250,SSDP,174,"Packet (Length: 174)"
2026-02-03 12:20:49.675411,N/A,N/A,SSDP,189,"Packet (Length: 189)"
2026-02-03 12:20:49.982814,N/A,N/A,SSDP,189,"Packet (Length: 189)"
2026-02-03 12:20:50.189746,N/A,N/A,SSDP,189,"Packet (Length: 189)"
2026-02-03 12:20:50.299195,192.168.1.4,192.168.1.1,DNS,92,"Packet (Length: 92)"
2026-02-03 12:20:50.341050,192.168.1.4,192.168.1.1,DNS,92,"Packet (Length: 92)"
2026-02-03 12:20:50.343285,192.168.1.1,192.168.1.4,DNS,221,"Packet (Length: 221)"
2026-02-03 12:20:50.345794,192.168.1.1,192.168.1.4,DNS,221,"Packet (Length: 221)"
2026-02-03 12:20:50.353466,192.168.1.4,135.234.160.244,TCP,74,"Packet (Length: 74)"
2026-02-03 12:20:50.431968,N/A,N/A,SSDP,189,"Packet (Length: 189)"
2026-02-03 12:20:50.480788,135.234.160.244,192.168.1.4,TCP,74,"Packet (Length: 74)"
2026-02-03 12:20:50.480935,192.168.1.4,135.234.160.244,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:50.483822,192.168.1.4,135.234.160.244,TLS,281,"Packet (Length: 281)"
2026-02-03 12:20:50.699970,135.234.160.244,192.168.1.4,TLS,1466,"Packet (Length: 1466)"
2026-02-03 12:20:50.700485,135.234.160.244,192.168.1.4,TCP,1466,"Packet (Length: 1466)"
2026-02-03 12:20:50.700543,192.168.1.4,135.234.160.244,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:50.700835,192.168.1.1,239.255.255.250,SSDP,175,"Packet (Length: 175)"
2026-02-03 12:20:50.905422,135.234.160.244,192.168.1.4,TCP,1466,"Packet (Length: 1466)"
2026-02-03 12:20:50.905422,135.234.160.244,192.168.1.4,TLS,383,"Packet (Length: 383)"
2026-02-03 12:20:50.905563,192.168.1.4,135.234.160.244,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:50.911540,192.168.1.4,135.234.160.244,TLS,224,"Packet (Length: 224)"
2026-02-03 12:20:50.923797,192.168.1.1,239.255.255.250,SSDP,175,"Packet (Length: 175)"
2026-02-03 12:20:51.109378,135.234.160.244,192.168.1.4,TLS,117,"Packet (Length: 117)"
2026-02-03 12:20:51.149893,192.168.1.4,135.234.160.244,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:51.161302,192.168.1.4,135.234.160.244,TLS,1466,"Packet (Length: 1466)"
2026-02-03 12:20:51.161302,192.168.1.4,135.234.160.244,TLS,88,"Packet (Length: 88)"
2026-02-03 12:20:51.163666,192.168.1.4,135.234.160.244,TLS,1466,"Packet (Length: 1466)"
2026-02-03 12:20:51.319532,135.234.160.244,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:51.319613,192.168.1.4,135.234.160.244,TCP,1466,"Packet (Length: 1466)"
2026-02-03 12:20:51.359440,135.234.160.244,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:51.359522,192.168.1.4,135.234.160.244,TLS,1466,"Packet (Length: 1466)"
2026-02-03 12:20:51.359522,192.168.1.4,135.234.160.244,TCP,1466,"Packet (Length: 1466)"
2026-02-03 12:20:51.520558,135.234.160.244,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:51.520605,192.168.1.4,135.234.160.244,TCP,1466,"Packet (Length: 1466)"
2026-02-03 12:20:51.520605,192.168.1.4,135.234.160.244,TLS,1466,"Packet (Length: 1466)"
2026-02-03 12:20:51.520605,192.168.1.4,135.234.160.244,TLS,601,"Packet (Length: 601)"
2026-02-03 12:20:51.541740,142.250.200.142,192.168.1.4,TLS,127,"Packet (Length: 127)"
2026-02-03 12:20:51.564753,135.234.160.244,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:51.588828,192.168.1.4,142.250.200.142,TCP,54,"Packet (Length: 54)"
2026-02-03 12:20:51.679637,135.234.160.244,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:51.711177,135.234.160.244,192.168.1.4,TLS,1065,"Packet (Length: 1065)"
2026-02-03 12:20:51.715276,192.168.1.4,135.234.160.244,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:51.929556,135.234.160.244,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:51.929615,192.168.1.4,135.234.160.244,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:52.338276,216.58.215.150,192.168.1.4,TLS,127,"Packet (Length: 127)"
2026-02-03 12:20:52.338977,192.168.1.4,216.58.215.150,TCP,54,"Packet (Length: 54)"
2026-02-03 12:20:52.480036,216.58.215.150,192.168.1.4,TCP,54,"Packet (Length: 54)"
2026-02-03 12:20:52.480122,192.168.1.4,216.58.215.150,TCP,54,"Packet (Length: 54)"
2026-02-03 12:20:52.665580,216.58.215.150,192.168.1.4,TLS,127,"Packet (Length: 127)"
2026-02-03 12:20:52.711718,192.168.1.4,216.58.215.150,TCP,54,"Packet (Length: 54)"
2026-02-03 12:20:53.453124,192.168.1.4,172.217.20.225,TCP,55,"Packet (Length: 55)"
2026-02-03 12:20:53.520574,172.217.20.225,192.168.1.4,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:54.704123,104.18.39.21,192.168.1.4,TLS,78,"Packet (Length: 78)"
2026-02-03 12:20:54.704264,142.251.168.84,192.168.1.4,TLS,131,"Packet (Length: 131)"
2026-02-03 12:20:54.704677,192.168.1.4,104.18.39.21,TLS,82,"Packet (Length: 82)"
2026-02-03 12:20:54.748179,192.168.1.4,142.251.168.84,TCP,54,"Packet (Length: 54)"
2026-02-03 12:20:54.768510,104.18.39.21,192.168.1.4,TCP,78,"Packet (Length: 78)"
2026-02-03 12:20:54.768601,192.168.1.4,104.18.39.21,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:54.793262,104.18.39.21,192.168.1.4,TCP,56,"Packet (Length: 56)"
2026-02-03 12:20:54.797077,142.251.168.84,192.168.1.4,TCP,131,"Packet (Length: 131)"
2026-02-03 12:20:54.797160,192.168.1.4,142.251.168.84,TCP,66,"Packet (Length: 66)"
2026-02-03 12:20:56.639147,142.250.200.142,192.168.1.4,TLS,110,"Packet (Length: 110)"
